Date,Close,High,Low,Open,Volume,Daily Return,Mkt-RF,SMB,HML,RF
2018-01-03,8.6624174118042,8.689572298936794,8.601318753899967,8.60810763753901,29765600,0.0078678638094602,5.9e-05,-3.9e-05,-1.8e-05,6e-07
2018-01-04,8.811768531799316,8.852501184196782,8.669205866967049,8.675994102847005,37478200,0.0170943307299261,4.2e-05,-2.6e-05,2.4e-05,6e-07
2018-01-05,8.9611234664917,8.974701237249,8.852503890128268,8.86608166088557,46121900,0.0168074448021532,6.6e-05,-3.6e-05,-2.6e-05,6e-07
2018-01-08,8.927179336547852,8.974700884909,8.900024443523074,8.967911999796875,33828300,-0.0037951247872921,1.9e-05,-1.5e-05,4e-06,6e-07
2018-01-09,8.879657745361328,8.974700187271901,8.879657745361328,8.947545296357976,27924100,-0.005337467152233,1.5e-05,-3.4e-05,-3e-06,6e-07
2018-01-10,8.845714569091797,8.920391009731595,8.798193668629171,8.866081224224676,56517100,-0.0038299018105406,-7.000000000000001e-06,7.000000000000001e-06,5.7e-05,6e-07
2018-01-11,8.933969497680664,8.96112439458392,8.82534991006764,8.838927682231175,28342300,0.0099276964784276,8.7e-05,0.000115,3.1e-05,6e-07
2018-01-12,8.981489181518555,9.022221845034798,8.893236264176853,8.893236264176853,56979200,0.0053048929563998,6.6e-05,-3.1e-05,1.6e-05,6e-07
2018-01-16,8.89323616027832,9.151207318980363,8.832137489429625,9.035799509784036,53961400,-0.0098746958823743,-4.9e-05,-0.000102,1e-06,6e-07
2018-01-17,8.268671989440918,8.540220885882476,8.214362210152606,8.540220885882476,132412500,-0.0728170913611201,9.5e-05,-3e-06,-1e-05,6e-07
2018-01-18,8.193994522094727,8.282248064143891,8.16005139989575,8.268670944749012,66541700,-0.0090724038550004,-1.8e-05,-5e-05,-2.5e-05,6e-07
2018-01-19,8.146474838256836,8.227939508948566,8.085376173382127,8.227939508948566,51303700,-0.0058162120988256,5.7e-05,9.399999999999998e-05,-4e-06,6e-07
2018-01-22,8.160052299499512,8.200784309598202,8.078586984454878,8.160052299499512,52851900,0.0016652797086315,7.7e-05,-3.4e-05,-1.6e-05,6e-07
2018-01-23,8.119319915771484,8.1668408116303,8.078587256875608,8.1668408116303,51831000,-0.0050041817571956,2.2000000000000003e-05,1.4e-05,-3.6e-05,6e-07
2018-01-24,8.180419921875,8.207574816450714,8.09216635264799,8.146476141799418,63300500,0.0074970880389205,-1.3e-05,-8.4e-05,4.4000000000000006e-05,6e-07
2018-01-25,7.854559898376465,8.098954577031762,7.766306336353575,8.098954577031762,114886800,-0.0406492425659737,7.000000000000001e-06,1.4e-05,-5.4000000000000005e-05,6e-07
2018-01-26,7.908868312835693,7.942812084259488,7.807037645987895,7.86813630506601,52496000,0.0068904591824268,0.000111,-6.099999999999999e-05,-5.2e-05,6e-07
2018-01-29,7.734970569610596,7.97842764495972,7.728014501545269,7.943647968000251,55114000,-0.0222330219220495,-6.2e-05,-2e-06,-2.5e-05,6e-07
2018-01-30,7.693236827850342,7.811486688720139,7.686280758573507,7.714104372313567,52068200,-0.0054100703311342,-0.000106,1.4e-05,-2.1e-05,6e-07
2018-01-31,7.630632877349853,7.734971254094219,7.581941059950892,7.71410371141879,57644600,-0.0081708210789065,-7.000000000000001e-06,-7.400000000000001e-05,1.1e-05,6e-07
2018-02-01,7.595853328704834,7.651500552380037,7.547162173830839,7.616720871741227,41352200,-0.004568304027605,3e-06,8e-06,5.4000000000000005e-05,6e-07
2018-02-02,7.449780464172363,7.568031000378857,7.38717716107865,7.568031000378857,72312900,-0.019417919685396,-0.000213,4e-06,-2.9e-05,6e-07
2018-02-05,7.122849941253662,7.512381098004193,7.122849941253662,7.498468962985516,96757000,-0.0448766460768092,-0.000403,7.8e-05,-5.8e-05,6e-07
2018-02-06,7.484559535980225,7.505427080841766,7.088072203407188,7.143720095316784,139938100,0.0495342519275126,0.000167,-5.2e-05,-1.8e-05,6e-07
2018-02-07,7.484559535980225,7.679324835878292,7.44282378288985,7.477603466570614,68041800,0.0,-3.8e-05,5.3e-05,2.1e-05,6e-07
2018-02-08,7.255013465881348,7.554117108660272,7.248057397513487,7.505425956819628,73990700,-0.0311494274943415,-0.000368,8.100000000000002e-05,5.2e-05,6e-07
2018-02-09,7.324573516845703,7.401088956337607,7.122852140365136,7.352397132106219,72103600,0.0095421878345749,0.000136,-5.8e-05,1.5e-05,6e-07
2018-02-12,7.442824840545654,7.526295695220662,7.331530367645645,7.421957292718749,49068900,0.0160155294008482,0.000136,-4.6e-05,-3e-05,6e-07
2018-02-13,7.366308689117432,7.435867390086487,7.32457293784219,7.394132302178506,36884500,-0.0103337352153327,3.1e-05,8e-06,-2.4e-05,6e-07
2018-02-14,7.470645904541016,7.477601972560818,7.303704252268705,7.338483929000559,27844300,0.0140647374406636,0.000152,2.6e-05,4.8e-05,6e-07
2018-02-15,7.484559535980225,7.512383150251377,7.401088693166767,7.512383150251377,28208300,0.0018607080335873,0.000121,-1.4e-05,-6.3e-05,6e-07
2018-02-16,7.380219459533691,7.526293580003594,7.317616833647046,7.442822748787536,41041800,-0.0140387946772282,3e-06,3.6e-05,1.6e-05,6e-07
2018-02-20,7.394132137298584,7.421955749739226,7.338484912417299,7.359352455905969,27617900,0.0018833560019331,-6.2e-05,-3.6e-05,-2.4e-05,6e-07
2018-02-21,7.373263835906982,7.477602205992566,7.36630776767003,7.408042850357392,36037700,-0.0028262688046614,-4.3e-05,7.900000000000001e-05,2.3e-05,6e-07
2018-02-22,7.394132137298584,7.463690836716566,7.345440981369272,7.373264593809914,25409600,0.0028262688046613,1e-06,5e-06,-4e-05,6e-07
2018-02-23,7.442824840545654,7.449780910943751,7.38717760409565,7.421957292718749,21786800,0.0065637284163768,0.000154,-3.8e-05,-1.5e-05,6e-07
2018-02-26,7.574985980987549,7.616721068136464,7.442823323825736,7.470646936380762,27157800,0.0176010410462679,0.000112,-5.1000000000000006e-05,-7.000000000000001e-06,6e-07
2018-02-27,7.380219459533691,7.644544090068145,7.373264054457752,7.602809006143715,43502000,-0.026048125464578,-0.000125,-1.9e-05,3e-06,6e-07
2018-02-28,7.380219459533691,7.505426038041379,7.352395849128338,7.428911275268458,41321400,0.0,-0.000111,-4.2e-05,-3.1e-05,6e-07
2018-03-01,7.157632350921631,7.435868523959772,7.095029046146209,7.408044906655958,75841400,-0.0306241261932335,-0.0001189999999999,0.0001,-2e-06,5e-07
2018-03-02,7.234145641326904,7.248057778794469,7.053292497819151,7.122851195055294,60491900,0.0106330171761355,7e-05,0.0001169999999999,-4.9e-05,5e-07
2018-03-05,7.359352111816406,7.394131791582883,7.164586833838242,7.171542902464981,44021300,0.0171596343629221,0.000106,-3.9e-05,2.3e-05,5e-07
2018-03-06,7.394132137298584,7.428911818691199,7.282837687536015,7.408043611835281,30978900,0.0047148306561088,3.6e-05,6.8e-05,1.2e-05,5e-07
