Date,Close,High,Low,Open,Volume,Daily Return,Mkt-RF,SMB,HML,RF
2018-01-03,6.410813331604004,6.410813331604004,6.410813331604004,6.410813331604004,1200,-0.0013687729805149,5.9e-05,-3.9e-05,-1.8e-05,6e-07
2018-01-04,6.586451530456543,6.586451530456543,6.56010554008238,6.56010554008238,4500,0.0270285930491059,4.2e-05,-2.6e-05,2.4e-05,6e-07
2018-01-05,6.560105323791504,6.718180423314022,6.560105323791504,6.718180423314022,600,-0.0040080824549732,6.6e-05,-3.6e-05,-2.6e-05,6e-07
2018-01-08,6.560105323791504,6.560105323791504,6.560105323791504,6.560105323791504,0,0.0,1.9e-05,-1.5e-05,4e-06,6e-07
2018-01-09,6.805999279022217,6.858690836093047,6.718180017237501,6.718180017237501,5500,0.0367978118629017,1.5e-05,-3.4e-05,-3e-06,6e-07
2018-01-10,6.981638431549072,6.981638431549072,6.981638431549072,6.981638431549072,1000,0.0254791513965489,-7.000000000000001e-06,7.000000000000001e-06,5.7e-05,6e-07
2018-01-11,6.972856521606445,6.972856521606445,6.867473400878158,6.867473400878158,1600,-0.001258649794416,8.7e-05,0.000115,3.1e-05,6e-07
2018-01-12,6.972856521606445,6.972856521606445,6.972856521606445,6.972856521606445,0,0.0,6.6e-05,-3.1e-05,1.6e-05,6e-07
2018-01-16,6.876255512237549,6.876255512237549,6.876255512237549,6.876255512237549,1500,-0.0139507249067017,-4.9e-05,-0.000102,1e-06,6e-07
2018-01-17,6.823563575744629,6.823563575744629,6.770872015242409,6.770872015242409,1100,-0.0076923930136891,9.5e-05,-3e-06,-1e-05,6e-07
2018-01-18,6.762089729309082,6.762089729309082,6.683052599684366,6.683052599684366,36400,-0.0090498799896193,-1.8e-05,-5e-05,-2.5e-05,6e-07
2018-01-19,6.762089729309082,6.762089729309082,6.762089729309082,6.762089729309082,0,0.0,5.7e-05,9.399999999999998e-05,-4e-06,6e-07
2018-01-22,6.762089729309082,6.762089729309082,6.762089729309082,6.762089729309082,0,0.0,7.7e-05,-3.4e-05,-1.6e-05,6e-07
2018-01-23,7.060676574707031,7.060676574707031,7.034331000970444,7.034331000970444,1200,0.0432089051868682,2.2000000000000003e-05,1.4e-05,-3.6e-05,6e-07
2018-01-24,7.016766548156738,7.157277387855342,7.016766548156738,7.122149677930691,7400,-0.0062383727743624,-1.3e-05,-8.4e-05,4.4000000000000006e-05,6e-07
2018-01-25,7.069457530975342,7.069457530975342,7.043111961639265,7.043111961639265,15300,0.0074812424220221,7.000000000000001e-06,1.4e-05,-5.4000000000000005e-05,6e-07
2018-01-26,7.069457530975342,7.069457530975342,7.069457530975342,7.069457530975342,0,0.0,0.000111,-6.099999999999999e-05,-5.2e-05,6e-07
2018-01-29,7.069457530975342,7.069457530975342,7.069457530975342,7.069457530975342,0,0.0,-6.2e-05,-2e-06,-2.5e-05,6e-07
2018-01-30,6.533759117126465,6.533759117126465,6.533759117126465,6.533759117126465,1500,-0.0788013022391147,-0.000106,1.4e-05,-2.1e-05,6e-07
2018-01-31,6.533759117126465,6.533759117126465,6.533759117126465,6.533759117126465,0,0.0,-7.000000000000001e-06,-7.400000000000001e-05,1.1e-05,6e-07
2018-02-01,6.463503837585449,6.463503837585449,6.463503837585449,6.463503837585449,100,-0.0108108859600869,3e-06,8e-06,5.4000000000000005e-05,6e-07
2018-02-02,6.463503837585449,6.463503837585449,6.463503837585449,6.463503837585449,0,0.0,-0.000213,4e-06,-2.9e-05,6e-07
2018-02-05,6.48984956741333,6.498631703036518,6.445940145563215,6.498631703036518,8700,0.0040677908387954,-0.000403,7.8e-05,-5.8e-05,6e-07
2018-02-06,6.5776686668396,6.5776686668396,6.5776686668396,6.5776686668396,3000,0.0134410252923358,0.000167,-5.2e-05,-1.8e-05,6e-07
2018-02-07,6.718180179595947,6.876254854628632,6.718180179595947,6.770871737940175,1100,0.0211369346479676,-3.8e-05,5.3e-05,2.1e-05,6e-07
2018-02-08,6.718180179595947,6.718180179595947,6.718180179595947,6.718180179595947,0,0.0,-0.000368,8.100000000000002e-05,5.2e-05,6e-07
2018-02-09,6.718180179595947,6.718180179595947,6.718180179595947,6.718180179595947,0,0.0,0.000136,-5.8e-05,1.5e-05,6e-07
2018-02-12,6.709397792816162,6.709397792816162,6.709397792816162,6.709397792816162,1000,-0.0013081120139709,0.000136,-4.6e-05,-3e-05,6e-07
2018-02-13,6.709397792816162,6.709397792816162,6.709397792816162,6.709397792816162,0,0.0,3.1e-05,8e-06,-2.4e-05,6e-07
2018-02-14,6.709397792816162,6.709397792816162,6.709397792816162,6.709397792816162,0,0.0,0.000152,2.6e-05,4.8e-05,6e-07
2018-02-15,6.709397792816162,6.709397792816162,6.586450827945978,6.586450827945978,40100,0.0,0.000121,-1.4e-05,-6.3e-05,6e-07
2018-02-16,6.709397792816162,6.709397792816162,6.709397792816162,6.709397792816162,0,0.0,3e-06,3.6e-05,1.6e-05,6e-07
2018-02-20,6.726962566375732,6.735744703018467,6.709398711845586,6.735744703018467,21800,0.0026145151061185,-6.2e-05,-3.6e-05,-2.4e-05,6e-07
2018-02-21,6.726962566375732,6.726962566375732,6.726962566375732,6.726962566375732,0,0.0,-4.3e-05,7.900000000000001e-05,2.3e-05,6e-07
2018-02-22,6.726962566375732,6.726962566375732,6.726962566375732,6.726962566375732,0,0.0,1e-06,5e-06,-4e-05,6e-07
2018-02-23,6.726962566375732,6.726962566375732,6.726962566375732,6.726962566375732,0,0.0,0.000154,-3.8e-05,-1.5e-05,6e-07
2018-02-26,6.726962566375732,6.726962566375732,6.726962566375732,6.726962566375732,0,0.0,0.000112,-5.1000000000000006e-05,-7.000000000000001e-06,6e-07
2018-02-27,6.920165538787842,6.920165538787842,6.920165538787842,6.920165538787842,10200,0.028315976788878,-0.000125,-1.9e-05,3e-06,6e-07
2018-02-28,7.007984638214111,7.007984638214111,7.007984638214111,7.007984638214111,1100,0.0126104704624228,-0.000111,-4.2e-05,-3.1e-05,6e-07
2018-03-01,6.718180179595947,6.718180179595947,6.709398043827602,6.709398043827602,6800,-0.0422328503434486,-0.0001189999999999,0.0001,-2e-06,5e-07
2018-03-02,6.79721736907959,6.79721736907959,6.79721736907959,6.79721736907959,1100,0.0116960067505713,7e-05,0.0001169999999999,-4.9e-05,5e-07
2018-03-05,6.428376197814941,6.428376197814941,6.428376197814941,6.428376197814941,700,-0.0557913469780877,0.000106,-3.9e-05,2.3e-05,5e-07
2018-03-06,6.428376197814941,6.428376197814941,6.428376197814941,6.428376197814941,0,0.0,3.6e-05,6.8e-05,1.2e-05,5e-07
2018-03-07,6.305428981781006,6.314211117508516,6.121008319056083,6.121008319056083,1600,-0.0193109655751827,5e-06,7.8e-05,-4.4000000000000006e-05,5e-07
2018-03-08,6.305428981781006,6.305428981781006,6.305428981781006,6.305428981781006,0,0.0,3.7000000000000005e-05,-4.8e-05,-3.6e-05,5e-07
2018-03-09,6.305428981781006,6.305428981781006,6.305428981781006,6.305428981781006,0,0.0,0.00017,-2.5e-05,2.8000000000000003e-05,5e-07
2018-03-12,6.305428981781006,6.305428981781006,6.305428981781006,6.305428981781006,0,0.0,-9e-06,4.699999999999999e-05,-8e-06,5e-07
2018-03-13,6.1561360359191895,6.191263738994613,6.1561360359191895,6.191263738994613,1700,-0.0239616916148766,-6.7e-05,8e-06,3e-06,5e-07
2018-03-14,6.243955612182617,6.243955612182617,6.243955612182617,6.243955612182617,400,0.0141645799176102,-5.3e-05,2.3e-05,-5.8e-05,5e-07
2018-03-15,6.23517370223999,6.23517370223999,6.23517370223999,6.23517370223999,200,-0.0014074557881493,-1.8e-05,-3.9e-05,3.2e-05,5e-07
2018-03-16,6.23517370223999,6.23517370223999,6.23517370223999,6.23517370223999,0,0.0,2.5e-05,4.699999999999999e-05,1.8e-05,5e-07
2018-03-19,6.23517370223999,6.23517370223999,6.23517370223999,6.23517370223999,0,0.0,-0.000138,3.5e-05,4.1e-05,5e-07
2018-03-20,6.23517370223999,6.23517370223999,6.23517370223999,6.23517370223999,0,0.0,1.5e-05,-8e-06,-3.6e-05,5e-07
2018-03-21,6.23517370223999,6.23517370223999,6.23517370223999,6.23517370223999,0,0.0,-5.999999999999999e-06,7.5e-05,4.5e-05,5e-07
2018-03-22,6.23517370223999,6.23517370223999,6.23517370223999,6.23517370223999,0,0.0,-0.000254,5.1000000000000006e-05,-4.9e-05,5e-07
2018-03-23,6.23517370223999,6.23517370223999,6.23517370223999,6.23517370223999,0,0.0,-0.0002089999999999,2.1e-05,-2.3e-05,5e-07
2018-03-26,6.23517370223999,6.23517370223999,6.23517370223999,6.23517370223999,0,0.0,0.000267,-6.8e-05,3e-06,5e-07
2018-03-27,6.23517370223999,6.23517370223999,6.23517370223999,6.23517370223999,0,0.0,-0.000187,-2.1e-05,3.7000000000000005e-05,5e-07
2018-03-28,6.319733619689941,6.319733619689941,6.319733619689941,6.319733619689941,0,0.0134706205227773,-3.5e-05,1.4e-05,6.500000000000001e-05,5e-07
2018-03-29,6.319733619689941,6.319733619689941,6.319733619689941,6.319733619689941,0,0.0,0.0001409999999999,-3.1e-05,-2.2000000000000003e-05,5e-07
2018-04-02,6.319733619689941,6.319733619689941,6.319733619689941,6.319733619689941,0,0.0,-0.000229,-1.5e-05,3.6e-05,7.000000000000001e-07
2018-04-03,6.248525142669678,6.257426379389106,6.239624330384578,6.257426379389106,1900,-0.0113315997587794,0.000124,-4e-06,1.9e-05,7.000000000000001e-07
2018-04-04,6.301931381225586,6.301931381225586,6.301931381225586,6.301931381225586,200,0.0085106961350234,0.0001169999999999,3.3e-05,-3.2e-05,7.000000000000001e-07
2018-04-05,6.257426261901856,6.399842651264113,6.257426261901856,6.399842651264113,4000,-0.0070871945640841,7.5e-05,3e-06,4.699999999999999e-05,7.000000000000001e-07
2018-04-06,6.488853454589844,6.488853454589844,6.488853454589844,6.488853454589844,500,0.0363168914183844,-0.0002189999999999,3.9e-05,-5.999999999999999e-06,7.000000000000001e-07
2018-04-09,6.488853454589844,6.488853454589844,6.488853454589844,6.488853454589844,0,0.0,3e-05,-1.5e-05,-5.3e-05,7.000000000000001e-07
2018-04-10,6.488853454589844,6.488853454589844,6.488853454589844,6.488853454589844,0,0.0,0.000177,4e-05,-1.2e-05,7.000000000000001e-07
2018-04-11,6.4977545738220215,6.4977545738220215,6.4977545738220215,6.4977545738220215,1000,0.0013708153209167,-4.9e-05,9.2e-05,-3.1e-05,7.000000000000001e-07
2018-04-12,6.399842739105225,6.399842739105225,6.399842739105225,6.399842739105225,300,-0.0151832489897844,8.4e-05,-2.3e-05,1.9e-05,7.000000000000001e-07
2018-04-13,6.399842739105225,6.399842739105225,6.399842739105225,6.399842739105225,0,0.0,-3.7000000000000005e-05,3e-06,-2.4e-05,7.000000000000001e-07
