Date,Close,High,Low,Open,Volume,Daily Return,Mkt-RF,SMB,HML,RF
2019-05-13,37.09999847412109,39.2400016784668,36.08000183105469,38.790000915527344,79442400,-0.1137618174387185,-0.000267,-7.3e-05,2.9e-05,9e-07
2019-05-14,39.959999084472656,39.959999084472656,36.84999847412109,38.310001373291016,46661100,0.0742620023846807,9.3e-05,4e-05,-2e-06,9e-07
2019-05-15,41.290000915527344,41.880001068115234,38.95000076293945,39.369998931884766,36086100,0.0327414312018418,5.8e-05,4e-06,-9.6e-05,9e-07
2019-05-16,43.0,44.060001373291016,41.25,41.47999954223633,38115500,0.0405797536224627,9.1e-05,-4e-05,-3.2e-05,9e-07
2019-05-17,41.90999984741211,43.290000915527344,41.27000045776367,41.97999954223633,20225700,-0.0256756573974291,-7.3e-05,-8e-05,2.9e-05,9e-07
2019-05-20,41.59000015258789,41.68000030517578,39.459999084472656,41.18999862670898,29222300,-0.0076647008724529,-6.500000000000001e-05,-2.3e-05,7.2e-05,9e-07
2019-05-21,41.5,42.2400016784668,41.25,42.0,10802900,-0.0021663301870277,9e-05,4.3e-05,-3.4e-05,9e-07
2019-05-22,41.25,41.27999877929688,40.5,41.04999923706055,9089500,-0.0060423144559625,-4e-05,-5.2e-05,-6e-05,9e-07
2019-05-23,40.470001220703125,41.09000015258789,40.02000045776367,40.79999923706055,11119900,-0.0190901237297552,-0.000137,-6.9e-05,-2.8000000000000003e-05,9e-07
2019-05-24,41.5099983215332,41.5099983215332,40.5,41.27999877929688,8786800,0.0253733325787722,2.3e-05,5e-05,3e-05,9e-07
2019-05-28,40.95000076293945,41.79999923706055,40.59999847412109,41.70000076293945,13391600,-0.0135824926996286,-7.8e-05,2.9e-05,-6.3e-05,9e-07
2019-05-29,39.93999862670898,40.709999084472656,39.14699935913086,40.52000045776367,14060400,-0.0249735353262608,-7.099999999999999e-05,-2.9e-05,4.2e-05,9e-07
2019-05-30,39.79999923706055,40.380001068115234,39.5,40.06999969482422,26451900,-0.0035114004827585,1.4e-05,-2.8000000000000003e-05,-7.7e-05,9e-07
2019-05-31,40.40999984741211,41.56999969482422,39.40999984741211,41.150001525878906,23209800,0.0152103821933301,-0.000137,-2.2000000000000003e-05,-9e-06,9e-07
2019-06-03,41.25,41.84999847412109,40.2400016784668,40.74399948120117,16605300,0.020573837466301,-4e-05,3.5e-05,0.000166,9e-07
2019-06-04,42.75,42.880001068115234,40.70000076293945,42.560001373291016,23432100,0.0357180826020792,0.000233,4.2e-05,-2e-06,9e-07
2019-06-05,45.0,45.65999984741211,42.5,42.869998931884766,28609600,0.0512932943875504,7e-05,-9.8e-05,-9.8e-05,9e-07
2019-06-06,44.91999816894531,45.75,44.27999877929688,45.0,16403700,-0.0017794006626491,5.500000000000001e-05,-0.000104,2e-06,9e-07
2019-06-07,44.15999984741211,45.66999816894531,44.130001068115234,44.91999816894531,12654700,-0.0170636905941725,0.000104,5e-06,-0.000121,9e-07
2019-06-10,42.61000061035156,44.59000015258789,42.52999877929688,44.02000045776367,11618700,-0.0357304166775386,5.3e-05,-4e-06,9e-06,9e-07
2019-06-11,42.45000076293945,43.650001525878906,41.79999923706055,43.220001220703125,9095000,-0.0037620511059425,-1.2e-05,-2.6e-05,5.500000000000001e-05,9e-07
2019-06-12,42.16999816894531,42.650001525878906,41.709999084472656,42.52000045776367,5965300,-0.0066179063923388,-2e-05,4.1e-05,-9.9e-05,9e-07
2019-06-13,44.310001373291016,44.34999847412109,42.79999923706055,43.04999923706055,10178900,0.0495013918665206,5.2e-05,6.7e-05,-4e-06,9e-07
2019-06-14,43.22999954223633,44.79999923706055,43.11000061035156,44.75,7902200,-0.0246757281136861,-2.7e-05,-7.900000000000001e-05,3.1e-05,9e-07
2019-06-17,43.77999877929688,44.07899856567383,42.93000030517578,43.27999877929688,6557600,0.0126423761215378,1.5e-05,6.3e-05,-0.000112,9e-07
2019-06-18,43.86000061035156,44.88999938964844,43.75,44.29999923706055,7313600,0.001825692693596,0.000104,1.6e-05,3.3e-05,9e-07
2019-06-19,44.86000061035156,45.5,43.95000076293945,44.459999084472656,10331500,0.0225437857921126,3.2e-05,1.1e-05,-6e-05,9e-07
2019-06-20,43.86000061035156,45.290000915527344,43.5099983215332,45.02999877929688,9567400,-0.0225437857921127,8.9e-05,-3.6e-05,-2.2000000000000003e-05,9e-07
2019-06-21,44.0,44.13999938964844,43.380001068115234,43.84999847412109,4974000,0.0031868770126148,-2.1e-05,-4.699999999999999e-05,-3e-06,9e-07
2019-06-24,43.09000015258789,44.06999969482422,42.81999969482422,44.0,5985100,-0.0208986787493706,-3.4e-05,-8.9e-05,8e-06,9e-07
2019-06-25,43.09000015258789,43.790000915527344,42.44300079345703,43.27999877929688,5753300,0.0,-9.8e-05,3.4e-05,7.099999999999999e-05,9e-07
2019-06-26,42.5,43.400001525878906,42.36000061035156,43.25,8109100,-0.0137868792385193,-5.999999999999999e-06,-5.999999999999999e-06,2.5e-05,9e-07
2019-06-27,45.130001068115234,45.29999923706055,43.20000076293945,43.34999847412109,20155100,0.0600431615760595,5.9e-05,0.0001419999999999,-9e-06,9e-07
2019-06-28,46.380001068115234,47.08000183105469,45.08000183105469,45.09999847412109,28657000,0.0273211173506059,6.8e-05,6.4e-05,6.099999999999999e-05,9e-07
2019-07-01,44.27000045776367,47.040000915527344,44.060001373291016,46.97999954223633,17660500,-0.046561097772719,7.5e-05,-5.4000000000000005e-05,-1.3e-05,9e-07
2019-07-02,44.0,44.68000030517578,43.75,44.54999923706055,11881300,-0.0061176231660565,1.4e-05,-8e-05,-8.100000000000002e-05,9e-07
2019-07-03,44.22999954223633,44.459999084472656,43.790000915527344,44.0,3380000,0.0052136476123547,7.8e-05,-4e-06,-3.3e-05,9e-07
2019-07-05,43.52999877929688,44.54999923706055,43.0099983215332,44.310001373291016,8239500,-0.015952954009211,-1e-05,1.6e-05,9.1e-05,9e-07
2019-07-08,42.95000076293945,43.84999847412109,42.75,43.59000015258789,9304100,-0.0134136613277075,-5.8e-05,-4.5e-05,4e-06,9e-07
2019-07-09,44.20000076293945,44.22999954223633,42.97999954223633,43.18000030517578,5251600,0.0286881401510286,1.8e-05,-1.5e-05,-4.3e-05,9e-07
2019-07-10,43.70000076293945,44.79999923706055,43.560001373291016,44.47999954223633,9746500,-0.0113766867846129,4e-05,-1.5e-05,-3.6e-05,9e-07
2019-07-11,43.9900016784668,44.290000915527344,43.310001373291016,44.09999847412109,8050900,0.0066142539561589,1.9e-05,-7.900000000000001e-05,5e-06,9e-07
2019-07-12,43.9900016784668,44.2400016784668,43.38999938964844,44.15999984741211,8760500,0.0,5.3e-05,1.8e-05,4.1e-05,9e-07
2019-07-15,44.52999877929688,44.70000076293945,43.970001220703125,44.20000076293945,5811200,0.0122007184042883,-4e-06,-3.5e-05,-0.000107,9e-07
2019-07-16,44.130001068115234,44.97999954223633,44.02000045776367,44.59999847412109,5613300,-0.00902324443527,-3.2e-05,3.5e-05,1e-05,9e-07
