Date,Close,High,Low,Open,Volume,Daily Return,general_sentiment,ai_sentiment
2018-01-03,68.78410339355469,69.43301303639839,68.08186112703359,68.89077542277919,271100,-0.002194100167998,-0.9513255446515184,-0.9929573893547058
2018-01-04,69.29965209960938,69.77077487346541,68.9085282351851,68.9085282351851,225300,0.0074672230599358,-0.9513255446515184,-0.9929573893547058
2018-01-05,69.32630920410156,69.68187568986596,68.59740096012453,69.43298118439087,164000,0.0003845903692216,-0.9513255446515184,-0.9929573893547058
2018-01-08,69.93968963623047,70.1263605911738,68.83743918624,69.14855744447891,170700,0.0088088177087935,-0.9513255446515184,-0.9929573893547058
2018-01-09,69.726318359375,70.86412559556847,69.59298009035037,70.1618837084471,213800,-0.0030554527320821,-0.9513255446515184,-0.9929573893547058
2018-01-10,69.32630920410156,69.96632752210415,68.96185847304636,69.16630462460091,199300,-0.0057533649767114,-0.9513255446515184,-0.9929573893547058
2018-01-11,70.28126525878906,70.35266373383088,69.22816158318892,69.57622063785112,187300,0.0136807899251267,-0.9513255446515184,-0.9929573893547058
2018-01-12,69.83502960205078,70.32588556883321,69.2727819746814,70.32588556883321,172600,-0.0063695256267045,-0.9513255446515184,-0.9929573893547058
2018-01-16,69.33526611328125,71.12018731123266,69.24601460623647,70.49546080658925,133000,-0.0071820733647171,-0.9513255446515184,-0.9929573893547058
2018-01-17,69.77254486083984,69.84394331727913,69.15674508968124,69.7368456326202,106800,0.0062869250087098,-0.9513255446515184,-0.9929573893547058
2018-01-18,68.61235809326172,69.78148593240569,68.49634068403559,69.55837081617103,247400,-0.0167679266478476,-0.9513255446515184,-0.9929573893547058
2018-01-19,69.18351745605469,69.54050292750036,68.4784798313372,68.4784798313372,232100,0.0082899815619617,-0.9513255446515184,-0.9929573893547058
2018-01-22,69.1300048828125,69.33527383938122,68.63022907055446,69.04076017475711,209100,-0.0007737866118559,-0.9513255446515184,-0.9929573893547058
2018-01-23,69.66546630859375,69.87966173673667,68.88903001060933,69.0496731772498,171400,0.0077158725385831,-0.9513255446515184,-0.9929573893547058
2018-01-24,68.88902282714844,70.0938430468516,68.78192512424468,69.72793100196331,127000,-0.0112078881619916,-0.9513255446515184,-0.9929573893547058
2018-01-25,69.5315933227539,69.5762122575808,68.76407683083303,69.2281532448414,148400,0.0092843844978997,-0.9513255446515184,-0.9929573893547058
2018-01-26,70.05815124511719,70.17416866220516,68.3267756469524,69.83503611376331,381000,0.007544399791569,-0.9513255446515184,-0.9929573893547058
2018-01-29,69.72792053222656,70.37941954476874,69.36201535121214,69.84394472851764,117700,-0.0047248101763809,-0.9513255446515184,-0.9929573893547058
2018-01-30,68.67481231689453,69.47802788968039,68.49632299357822,69.00502505485406,114400,-0.0152183200190144,-0.9513255446515184,-0.9929573893547058
2018-01-31,68.4071044921875,69.37096354812982,68.39817797992863,68.8979537234837,122400,-0.003905812980595,-0.9513255446515184,-0.9929573893547058
2018-02-01,68.95149230957031,69.87965194128357,67.65742064610507,68.1125773559399,315600,0.0079265612840579,-0.9513255446515184,-0.9929573893547058
2018-02-02,66.66680145263672,69.5048263204472,66.61325599761905,69.09429527779962,252100,-0.0336961476961879,-0.9513255446515184,-0.9929573893547058
2018-02-05,63.95370101928711,66.72032626967089,63.90907528584102,65.91711073015794,465800,-0.0415476996770543,-0.9513255446515184,-0.9929573893547058
2018-02-06,62.356204986572266,63.57887126680404,61.07105994738898,62.67749124636809,361900,-0.0252962141861166,-0.9513255446515184,-0.9929573893547058
2018-02-07,62.10631942749024,62.75781855171382,61.35665591801608,61.98137550924454,451600,-0.0040154399248479,-0.9513255446515184,-0.9929573893547058
2018-02-08,60.44635391235352,62.98986502822526,60.37495543673137,62.347292365492734,240000,-0.027091486396929,-0.9513255446515184,-0.9929573893547058
2018-02-09,61.5351448059082,62.02600077300874,59.46463685102263,61.017522923886425,303200,0.0178522123674224,-0.9513255446515184,-0.9929573893547058
2018-02-12,63.18618774414063,63.97155030448045,61.84749738353537,62.34727293930332,287200,0.0264772570655266,-0.9513255446515184,-0.9929573893547058
2018-02-13,63.12371444702149,63.6324165007935,62.64178511045888,62.85597365706521,151200,-0.0009892067229839,-0.9513255446515184,-0.9929573893547058
2018-02-14,64.38207244873047,64.5427155425296,62.498981052669095,62.498981052669095,132200,0.0197386940381707,-0.9513255446515184,-0.9929573893547058
2018-02-15,64.64089965820312,64.88186094273952,63.98940064471597,64.86401473270901,112100,0.0040121158649914,-0.9513255446515184,-0.9929573893547058
2018-02-16,63.989402770996094,65.10497818059457,63.9001581000146,64.38208749403299,199000,-0.0101298441492911,-0.9513255446515184,-0.9929573893547058
2018-02-20,64.12326049804688,64.96217521898181,63.65918421538046,63.65918421538046,113500,0.0020896884405637,-0.9513255446515184,-0.9929573893547058
2018-02-21,64.73014068603516,65.61367442489092,64.32853629808199,64.32853629808199,139600,0.0094197695968,-0.9513255446515184,-0.9929573893547058
2018-02-22,65.3281021118164,65.81003157111664,64.84617946144905,64.9086514204917,184900,0.0091953516558749,-0.9513255446515184,-0.9929573893547058
2018-02-23,65.11389923095703,66.48828883741976,64.79261299521606,65.73862549331174,163700,-0.0032842653622934,-0.9513255446515184,-0.9929573893547058
2018-02-26,66.11349487304688,66.15811382577893,64.96221967316978,65.31920533970252,140400,0.0152348521853384,-0.9513255446515184,-0.9929573893547058
2018-02-27,66.29194641113281,66.7292500279933,65.78324433998817,66.07775785721175,184300,0.0026955334222835,-0.9513255446515184,-0.9929573893547058
2018-02-28,64.60520935058594,66.78281495732854,64.52489118095986,66.6489445323524,264800,-0.0257733702456219,-0.9513255446515184,-0.9929573893547058
2018-03-01,64.50704956054688,64.9175806098139,63.42717307703134,64.48027683260635,225500,-0.0015205342975052,-0.9513255446515184,-0.9929573893547058
2018-03-02,66.38119506835938,66.53291849507448,63.918009527740686,63.918009527740686,204100,0.0286392962281898,-0.9513255446515184,-0.9929573893547058
2018-03-05,67.3718490600586,67.71990815075198,65.81896951627778,65.83681573241901,310800,0.0148134513679436,-0.9513255446515184,-0.9929573893547058
2018-03-06,68.10365295410156,68.19290444388035,66.78281533614094,67.62172350681344,225000,0.010803591808334,-0.9513255446515184,-0.9929573893547058
2018-03-07,67.6752700805664,68.01440256288164,66.7560370080568,67.58602540721314,283000,-0.0063100264068919,-0.9513255446515184,-0.9929573893547058
2018-03-08,68.01439666748047,68.61234341694338,67.22010756829981,67.95192472065496,145000,0.0049985721264054,-0.9513255446515184,-0.9929573893547058
2018-03-09,70.54898071289062,70.64715187846309,68.18395984861623,68.46954683693681,332100,0.0365878320021423,-0.9513255446515184,-0.9929573893547058
2018-03-12,70.11168670654297,70.87920319374032,69.61191106238934,70.72748656018403,253000,-0.0062177355360739,-0.9513255446515184,-0.9929573893547058
2018-03-13,69.138916015625,70.5222257050889,68.88902816508615,70.24556512898276,175300,-0.0139717386690607,-0.9513255446515184,-0.9929573893547058
2018-03-14,68.94255828857422,69.5226588463162,68.35353122131663,69.5226588463162,229900,-0.0028440869479258,-0.9513255446515184,-0.9929573893547058
2018-03-15,69.05860137939453,69.43344002031093,68.05012331460428,69.09430062181201,210400,0.001681770188749,-0.9513255446515184,-0.9929573893547058
2018-03-16,69.20137023925781,69.50480346314947,68.28213724943934,69.19244373004585,798300,0.0020652240693537,-0.9513255446515184,-0.9929573893547058
2018-03-19,68.51419067382812,68.83547700362959,67.43431426880285,68.83547700362959,241500,-0.0099797766384862,-0.9513255446515184,-0.9929573893547058
2018-03-20,68.93363952636719,69.39772274829082,68.27322073555702,68.61235323701467,223300,0.006103408893722,-0.9513255446515184,-0.9929573893547058
2018-03-21,68.98719024658203,69.62975600206677,68.43386235857122,69.09428113469664,172900,0.0007765429340007,-0.9513255446515184,-0.9929573893547058
2018-03-22,67.55033111572266,69.00503914365989,67.52355839265212,68.2553756619546,168300,-0.0210478725808102,-0.9513255446515184,-0.9929573893547058
2018-03-23,65.89927673339844,67.6574249192974,65.89927673339844,67.55033402240717,216600,-0.0247454999471049,-0.9513255446515184,-0.9929573893547058
2018-03-26,67.09516143798828,67.39859465275944,65.76539758049876,66.9077456037594,136700,0.0179844654263411,-0.9513255446515184,-0.9929573893547058
2018-03-27,65.89036560058594,67.95194734103472,65.63155121788652,67.17550419293647,176900,-0.0181196980996872,-0.9513255446515184,-0.9929573893547058
2018-03-28,65.39057159423828,66.2116403506151,65.18530951184353,65.89035405658343,251600,-0.0076141507162693,-0.9513255446515184,-0.9929573893547058
2018-03-29,70.32587432861328,70.97736653428765,67.9162274344521,68.51417420101123,697700,0.0727617041395798,-0.9513255446515184,-0.9929573893547058
2018-04-02,71.4860610961914,74.18129472970578,70.50435623196294,70.94165982614152,529300,0.0163626940069681,-0.9513255446515184,-0.9929573893547058
2018-04-03,73.79753112792969,74.24376119776323,72.12862821553723,72.13755472343445,490100,0.0318227965045742,-0.9513255446515184,-0.9929573893547058
2018-04-04,74.35088348388672,74.84173949175378,70.85243989179183,72.60166168783928,382800,0.007470278108964,-0.9513255446515184,-0.9929573893547058
2018-04-05,76.13577270507812,76.63555501578627,74.38655163992597,74.96665209530671,534700,0.0237226737804692,-0.9513255446515184,-0.9929573893547058
2018-04-06,73.16393280029297,75.8591611779792,72.79802063691042,75.32368610792163,382000,-0.0398156511524282,-0.9513255446515184,-0.9929573893547058
2018-04-09,72.64627838134766,74.08314017915187,72.60165263749236,73.5298122764358,289900,-0.0071004162134231,-0.9513255446515184,-0.9929573893547058
2018-04-10,72.6908950805664,73.69937966564562,72.37853530998395,73.69937966564562,273600,0.0006139750699365,-0.9513255446515184,-0.9929573893547058
2018-04-11,72.50347900390625,73.35132044604661,72.0037033724516,72.1643465124095,196200,-0.0025815901191735,-0.9513255446515184,-0.9929573893547058
2018-04-12,73.42625427246094,74.04441307281789,72.87976744446736,72.95143941683072,170500,0.012647012331104,-0.9513255446515184,-0.9929573893547058
2018-04-13,73.78459167480469,73.96376473275635,72.96933854059237,73.62333318864259,334700,0.0048683656123759,-0.9513255446515184,-0.9929573893547058
2018-04-16,74.58191680908203,75.37924846600568,74.04439084773098,74.25043916265906,187400,0.0107481508889858,-0.9513255446515184,-0.9929573893547058
2018-04-17,75.3613510131836,75.6569859163177,74.79694281580534,75.22696778356901,149600,0.0103964817621649,-0.9513255446515184,-0.9929573893547058
2018-04-18,77.01872253417969,77.20685631328607,75.54052074404132,75.6121927079908,469400,0.0217539845273728,-0.9513255446515184,-0.9929573893547058
2018-04-19,76.88432312011719,77.1351681061024,76.47221966671101,76.60660286206402,132800,-0.0017465469595581,-0.9513255446515184,-0.9929573893547058
2018-04-20,76.4005355834961,77.11724128820545,76.23031644074989,76.61554456090404,178000,-0.0063122887294591,-0.9513255446515184,-0.9929573893547058
2018-04-23,76.83951568603516,77.42183822769934,76.31991121710018,76.45428755862767,161900,0.0057293285887423,-0.9513255446515184,-0.9929573893547058
2018-04-24,77.00080108642578,77.60104524042832,75.8899129858339,76.91121454904194,513900,0.0020967905275509,-0.9513255446515184,-0.9929573893547058
2018-04-25,77.31436157226562,77.4039481065817,75.61219008020255,76.95600859998692,234300,0.0040639028852773,-0.9513255446515184,-0.9929573893547058
2018-04-26,77.27850341796875,77.67268542285946,76.67825945674912,77.49351240563755,145200,-0.0004639043974276,-0.9513255446515184,-0.9929573893547058
2018-04-27,77.19788360595703,77.7174950112772,76.70515430919917,77.38601735581152,208000,-0.0010437817828909,-0.9513255446515184,-0.9929573893547058
2018-04-30,76.85746002197266,77.89667610494966,76.6782801214495,77.41290746107295,247300,-0.0044195044464416,-0.9513255446515184,-0.9929573893547058
2018-05-01,76.95599365234375,77.22475320308911,75.82718440117652,76.62451602124338,300500,0.0012812096925966,-0.9513255446515184,-0.9929573893547058
2018-05-02,75.9794921875,77.43977926242505,75.35237965134533,76.8664172765082,178800,-0.0127702832355873,-0.9513255446515184,-0.9929573893547058
2018-05-03,76.31095123291016,76.40949844096433,74.68045220193981,75.73758938696537,208800,0.0043529923658281,-0.9513255446515184,-0.9929573893547058
2018-05-04,77.00975036621094,77.52040107205951,75.0298587931835,75.84511188296673,202900,0.0091155853688927,-0.9513255446515184,-0.9929573893547058
2018-05-07,77.72644805908203,78.09375481976193,76.82160854031378,77.25163337978188,128100,0.0092635443462814,-0.9513255446515184,-0.9929573893547058
2018-05-08,78.71192169189453,78.72088239481116,77.71749555357222,77.71749555357222,191300,0.0125990403783553,-0.9513255446515184,-0.9929573893547058
2018-05-09,79.86762237548828,79.95720891763669,78.64922626422785,78.83736005324403,178900,0.0145759171114344,-0.9513255446515184,-0.9929573893547058
2018-05-10,80.30659484863281,80.62015113879639,78.93590104090745,79.95720257744848,188100,0.0054812014040278,-0.9513255446515184,-0.9929573893547058
2018-05-11,80.37824249267578,81.3816223176321,79.88550644648299,80.27073458213941,209600,0.0008917785894017,-0.9513255446515184,-0.9929573893547058
2018-05-14,79.57196807861328,80.62910551318674,79.43758486908851,80.37826050074794,137700,-0.0100816527880374,-0.9513255446515184,-0.9929573893547058
2018-05-15,79.73323059082031,80.39617913361414,78.86422687167762,79.25841581685928,205100,0.0020245738197771,-0.9513255446515184,-0.9929573893547058
2018-05-16,80.71869659423828,81.18455750219977,79.67948050765729,80.0736626201466,134400,0.0122837838373165,-0.9513255446515184,-0.9929573893547058
2018-05-17,77.21581268310547,79.55405740433869,76.77682705481789,78.83735147510475,472500,-0.044365965110377,-0.9513255446515184,-0.9929573893547058
2018-05-18,77.05453491210938,77.8608271720136,76.83056521963668,77.24266863358493,467000,-0.0020908467798788,-0.9513255446515184,-0.9929573893547058
