Date,Close,High,Low,Open,Volume,Daily Return,Mkt-RF,SMB,HML,RF
2018-01-03,11.321815490722656,11.321815490722656,11.321815490722656,11.321815490722656,7600,0.0267573243900013,5.9e-05,-3.9e-05,-1.8e-05,6e-07
2018-01-04,11.321815490722656,11.321815490722656,11.321815490722656,11.321815490722656,0,0.0,4.2e-05,-2.6e-05,2.4e-05,6e-07
2018-01-05,11.368523597717283,11.368523597717283,11.368523597717283,11.368523597717283,100,0.0041170096918215,6.6e-05,-3.6e-05,-2.6e-05,6e-07
2018-01-08,11.349839210510254,11.396546547395271,11.349839210510254,11.396546547395271,600,-0.0016448712944203,1.9e-05,-1.5e-05,4e-06,6e-07
2018-01-09,11.349839210510254,11.349839210510254,11.349839210510254,11.349839210510254,0,0.0,1.5e-05,-3.4e-05,-3e-06,6e-07
2018-01-10,11.349839210510254,11.349839210510254,11.349839210510254,11.349839210510254,0,0.0,-7.000000000000001e-06,7.000000000000001e-06,5.7e-05,6e-07
2018-01-11,11.349839210510254,11.349839210510254,11.349839210510254,11.349839210510254,0,0.0,8.7e-05,0.000115,3.1e-05,6e-07
2018-01-12,11.349839210510254,11.349839210510254,11.349839210510254,11.349839210510254,0,0.0,6.6e-05,-3.1e-05,1.6e-05,6e-07
2018-01-16,11.349839210510254,11.349839210510254,11.349839210510254,11.349839210510254,0,0.0,-4.9e-05,-0.000102,1e-06,6e-07
2018-01-17,11.349839210510254,11.349839210510254,11.349839210510254,11.349839210510254,0,0.0,9.5e-05,-3e-06,-1e-05,6e-07
2018-01-18,11.256424903869627,11.256424903869627,11.247083258753603,11.247083258753603,900,-0.0082645091525875,-1.8e-05,-5e-05,-2.5e-05,6e-07
2018-01-19,11.256424903869627,11.256424903869627,11.256424903869627,11.256424903869627,0,0.0,5.7e-05,9.399999999999998e-05,-4e-06,6e-07
2018-01-22,11.256424903869627,11.256424903869627,11.256424903869627,11.256424903869627,0,0.0,7.7e-05,-3.4e-05,-1.6e-05,6e-07
2018-01-23,11.256424903869627,11.256424903869627,11.256424903869627,11.256424903869627,0,0.0,2.2000000000000003e-05,1.4e-05,-3.6e-05,6e-07
2018-01-24,11.303133964538574,11.303133964538574,11.303133964538574,11.303133964538574,300,0.0041409610610662,-1.3e-05,-8.4e-05,4.4000000000000006e-05,6e-07
2018-01-25,11.303133964538574,11.303133964538574,11.303133964538574,11.303133964538574,0,0.0,7.000000000000001e-06,1.4e-05,-5.4000000000000005e-05,6e-07
2018-01-26,11.303133964538574,11.303133964538574,11.303133964538574,11.303133964538574,0,0.0,0.000111,-6.099999999999999e-05,-5.2e-05,6e-07
2018-01-29,11.303133964538574,11.303133964538574,11.303133964538574,11.303133964538574,0,0.0,-6.2e-05,-2e-06,-2.5e-05,6e-07
2018-01-30,11.303133964538574,11.303133964538574,11.303133964538574,11.303133964538574,0,0.0,-0.000106,1.4e-05,-2.1e-05,6e-07
2018-01-31,11.16301155090332,11.443254701355087,11.16301155090332,11.443254701355087,1100,-0.0124742564795967,-7.000000000000001e-06,-7.400000000000001e-05,1.1e-05,6e-07
2018-02-01,11.16301155090332,11.16301155090332,11.16301155090332,11.16301155090332,0,0.0,3e-06,8e-06,5.4000000000000005e-05,6e-07
2018-02-02,11.16301155090332,11.16301155090332,11.16301155090332,11.16301155090332,0,0.0,-0.000213,4e-06,-2.9e-05,6e-07
2018-02-05,10.649232864379885,10.649232864379885,10.649232864379885,10.649232864379885,400,-0.0471179147336666,-0.000403,7.8e-05,-5.8e-05,6e-07
2018-02-06,11.116302490234377,11.116302490234377,11.116302490234377,11.116302490234377,500,0.0429248656103482,0.000167,-5.2e-05,-1.8e-05,6e-07
2018-02-07,10.789355278015137,10.789355278015137,10.789355278015137,10.789355278015137,100,-0.0298526979787553,-3.8e-05,5.3e-05,2.1e-05,6e-07
2018-02-08,10.789355278015137,10.789355278015137,10.789355278015137,10.789355278015137,0,0.0,-0.000368,8.100000000000002e-05,5.2e-05,6e-07
2018-02-09,10.789355278015137,10.789355278015137,10.789355278015137,10.789355278015137,0,0.0,0.000136,-5.8e-05,1.5e-05,6e-07
2018-02-12,10.789355278015137,10.789355278015137,10.789355278015137,10.789355278015137,0,0.0,0.000136,-4.6e-05,-3e-05,6e-07
2018-02-13,10.789355278015137,10.789355278015137,10.789355278015137,10.789355278015137,0,0.0,3.1e-05,8e-06,-2.4e-05,6e-07
2018-02-14,10.789355278015137,10.789355278015137,10.789355278015137,10.789355278015137,0,0.0,0.000152,2.6e-05,4.8e-05,6e-07
2018-02-15,10.789355278015137,10.789355278015137,10.789355278015137,10.789355278015137,0,0.0,0.000121,-1.4e-05,-6.3e-05,6e-07
2018-02-16,10.462403297424316,10.742646425837217,10.462403297424316,10.742646425837217,300,-0.0307718326851658,3e-06,3.6e-05,1.6e-05,6e-07
2018-02-20,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,-6.2e-05,-3.6e-05,-2.4e-05,6e-07
2018-02-21,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,-4.3e-05,7.900000000000001e-05,2.3e-05,6e-07
2018-02-22,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,1e-06,5e-06,-4e-05,6e-07
2018-02-23,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,0.000154,-3.8e-05,-1.5e-05,6e-07
2018-02-26,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,0.000112,-5.1000000000000006e-05,-7.000000000000001e-06,6e-07
2018-02-27,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,-0.000125,-1.9e-05,3e-06,6e-07
2018-02-28,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,-0.000111,-4.2e-05,-3.1e-05,6e-07
2018-03-01,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,-0.0001189999999999,0.0001,-2e-06,5e-07
2018-03-02,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,7e-05,0.0001169999999999,-4.9e-05,5e-07
2018-03-05,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,0.000106,-3.9e-05,2.3e-05,5e-07
2018-03-06,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,3.6e-05,6.8e-05,1.2e-05,5e-07
2018-03-07,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,5e-06,7.8e-05,-4.4000000000000006e-05,5e-07
2018-03-08,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,3.7000000000000005e-05,-4.8e-05,-3.6e-05,5e-07
2018-03-09,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,0.00017,-2.5e-05,2.8000000000000003e-05,5e-07
2018-03-12,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,-9e-06,4.699999999999999e-05,-8e-06,5e-07
2018-03-13,10.462403297424316,10.462403297424316,10.462403297424316,10.462403297424316,0,0.0,-6.7e-05,8e-06,3e-06,5e-07
