Date,Close,High,Low,Open,Volume,Daily Return,Mkt-RF,SMB,HML,RF
2018-01-03,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,5.9e-05,-3.9e-05,-1.8e-05,6e-07
2018-01-04,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,4.2e-05,-2.6e-05,2.4e-05,6e-07
2018-01-05,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,6.6e-05,-3.6e-05,-2.6e-05,6e-07
2018-01-08,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,1.9e-05,-1.5e-05,4e-06,6e-07
2018-01-09,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,1.5e-05,-3.4e-05,-3e-06,6e-07
2018-01-10,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-7.000000000000001e-06,7.000000000000001e-06,5.7e-05,6e-07
2018-01-11,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,8.7e-05,0.000115,3.1e-05,6e-07
2018-01-12,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,6.6e-05,-3.1e-05,1.6e-05,6e-07
2018-01-16,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-4.9e-05,-0.000102,1e-06,6e-07
2018-01-17,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,9.5e-05,-3e-06,-1e-05,6e-07
2018-01-18,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-1.8e-05,-5e-05,-2.5e-05,6e-07
2018-01-19,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,5.7e-05,9.399999999999998e-05,-4e-06,6e-07
2018-01-22,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,7.7e-05,-3.4e-05,-1.6e-05,6e-07
2018-01-23,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,2.2000000000000003e-05,1.4e-05,-3.6e-05,6e-07
2018-01-24,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-1.3e-05,-8.4e-05,4.4000000000000006e-05,6e-07
2018-01-25,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,7.000000000000001e-06,1.4e-05,-5.4000000000000005e-05,6e-07
2018-01-26,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,0.000111,-6.099999999999999e-05,-5.2e-05,6e-07
2018-01-29,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-6.2e-05,-2e-06,-2.5e-05,6e-07
2018-01-30,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-0.000106,1.4e-05,-2.1e-05,6e-07
2018-01-31,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-7.000000000000001e-06,-7.400000000000001e-05,1.1e-05,6e-07
2018-02-01,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,3e-06,8e-06,5.4000000000000005e-05,6e-07
2018-02-02,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-0.000213,4e-06,-2.9e-05,6e-07
2018-02-05,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-0.000403,7.8e-05,-5.8e-05,6e-07
2018-02-06,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,0.000167,-5.2e-05,-1.8e-05,6e-07
2018-02-07,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-3.8e-05,5.3e-05,2.1e-05,6e-07
2018-02-08,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,-0.000368,8.100000000000002e-05,5.2e-05,6e-07
2018-02-09,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,0.000136,-5.8e-05,1.5e-05,6e-07
2018-02-12,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,0.000136,-4.6e-05,-3e-05,6e-07
2018-02-13,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,3.1e-05,8e-06,-2.4e-05,6e-07
2018-02-14,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,0.000152,2.6e-05,4.8e-05,6e-07
2018-02-15,12260668866560.0,12260668866560.0,12260668866560.0,12260668866560.0,0,0.0,0.000121,-1.4e-05,-6.3e-05,6e-07
