Date,Close,High,Low,Open,Volume,Daily Return,Mkt-RF,SMB,HML,RF
2018-01-03,6.512726783752441,6.535551556515204,6.4594680131907385,6.4594680131907385,27900,0.0212523745627037,5.9e-05,-3.9e-05,-1.8e-05,6e-07
2018-01-04,6.687717914581299,6.7105426873338345,6.619242870737249,6.64967614293611,108800,0.0265144677349348,4.2e-05,-2.6e-05,2.4e-05,6e-07
2018-01-05,6.756192684173584,6.756192684173584,6.695326142246595,6.695326142246595,45600,0.0101868219416493,6.6e-05,-3.6e-05,-2.6e-05,6e-07
2018-01-08,6.771408557891846,6.771408557891846,6.7181505182402885,6.725759016929474,49500,0.002249605064923,1.9e-05,-1.5e-05,4e-06,6e-07
2018-01-09,6.832274913787842,6.855100409245882,6.801841645430141,6.847491910759868,15100,0.0089485707585037,1.5e-05,-3.4e-05,-3e-06,6e-07
2018-01-10,6.794234275817871,6.832275319333247,6.763801005653733,6.786625776880238,54500,-0.00558334291827,-7.000000000000001e-06,7.000000000000001e-06,5.7e-05,6e-07
2018-01-11,6.824667453765869,6.839883725849136,6.771408687508474,6.794234184012952,21100,0.0044692632649949,8.7e-05,0.000115,3.1e-05,6e-07
2018-01-12,7.060525417327881,7.068133916490702,7.00726737436096,7.0300921462630095,72000,0.0339758552928361,6.6e-05,-3.1e-05,1.6e-05,6e-07
2018-01-16,7.2659502029418945,7.296383472589956,7.235516933293834,7.235516933293834,133100,0.0286796098867863,-4.9e-05,-0.000102,1e-06,6e-07
2018-01-17,7.250733852386475,7.2659508513616755,7.121392263443062,7.167042534782216,126000,-0.0020963955777027,9.5e-05,-3e-06,-1e-05,6e-07
2018-01-18,7.182258129119873,7.235516894911243,7.151824859633253,7.220299897374744,59800,-0.0094888484854336,-1.8e-05,-5e-05,-2.5e-05,6e-07
2018-01-19,7.235517978668213,7.2431264785760865,7.174651430578203,7.220300978852467,35000,0.0073881147012279,5.7e-05,9.399999999999998e-05,-4e-06,6e-07
2018-01-22,7.334424495697021,7.334424495697021,7.281165735035467,7.281165735035467,15300,0.0135769975104232,7.7e-05,-3.4e-05,-1.6e-05,6e-07
2018-01-23,7.296384334564209,7.319209108100114,7.250734061905931,7.311600608392656,49100,-0.005200019669713,2.2000000000000003e-05,1.4e-05,-3.6e-05,6e-07
