Date,Close,High,Low,Open,Volume,Daily Return
2018-01-03,6.410812854766846,6.410812854766846,6.410812854766846,6.410812854766846,1200,-0.0013689959174305
2018-01-04,6.586451530456543,6.586451530456543,6.56010554008238,6.56010554008238,4500,0.0270286674292431
2018-01-05,6.560105323791504,6.718180423314022,6.560105323791504,6.718180423314022,600,-0.0040080824549732
2018-01-08,6.560105323791504,6.560105323791504,6.560105323791504,6.560105323791504,0,0.0
2018-01-09,6.805999279022217,6.858690836093047,6.718180017237501,6.718180017237501,5500,0.0367978118629017
2018-01-10,6.981638431549072,6.981638431549072,6.981638431549072,6.981638431549072,1000,0.0254791513965489
2018-01-11,6.972856044769287,6.972856044769287,6.8674729312476,6.8674729312476,1600,-0.0012587181791839
2018-01-12,6.972856044769287,6.972856044769287,6.972856044769287,6.972856044769287,0,0.0
2018-01-16,6.876255035400391,6.876255035400391,6.876255035400391,6.876255035400391,1500,-0.0139507258674044
2018-01-17,6.823563575744629,6.823563575744629,6.770872015242409,6.770872015242409,1100,-0.0076923236682184
2018-01-18,6.762089729309082,6.762089729309082,6.683052599684366,6.683052599684366,36400,-0.0090498799896193
2018-01-19,6.762089729309082,6.762089729309082,6.762089729309082,6.762089729309082,0,0.0
2018-01-22,6.762089729309082,6.762089729309082,6.762089729309082,6.762089729309082,0,0.0
2018-01-23,7.060675621032715,7.060675621032715,7.034330050854582,7.034330050854582,1200,0.0432087701184552
2018-01-24,7.016766548156738,7.157277387855342,7.016766548156738,7.122149677930691,7400,-0.0062382377059492
2018-01-25,7.0694580078125,7.0694580078125,7.043112436699405,7.043112436699405,15300,0.007481309872338
2018-01-26,7.0694580078125,7.0694580078125,7.0694580078125,7.0694580078125,0,0.0
2018-01-29,7.0694580078125,7.0694580078125,7.0694580078125,7.0694580078125,0,0.0
2018-01-30,6.533760070800781,6.533760070800781,6.533760070800781,6.533760070800781,1500,-0.0788012237283947
2018-01-31,6.533760070800781,6.533760070800781,6.533760070800781,6.533760070800781,0,0.0
2018-02-01,6.463504791259766,6.463504791259766,6.463504791259766,6.463504791259766,100,-0.0108108843735585
2018-02-02,6.463504791259766,6.463504791259766,6.463504791259766,6.463504791259766,0,0.0
2018-02-05,6.48984956741333,6.498631703036518,6.445940145563215,6.498631703036518,8700,0.0040676432912312
2018-02-06,6.5776686668396,6.5776686668396,6.5776686668396,6.5776686668396,3000,0.0134410252923358
2018-02-07,6.718180179595947,6.876254854628632,6.718180179595947,6.770871737940175,1100,0.0211369346479676
2018-02-08,6.718180179595947,6.718180179595947,6.718180179595947,6.718180179595947,0,0.0
2018-02-09,6.718180179595947,6.718180179595947,6.718180179595947,6.718180179595947,0,0.0
2018-02-12,6.70939826965332,6.70939826965332,6.70939826965332,6.70939826965332,1000,-0.0013080409439351
2018-02-13,6.70939826965332,6.70939826965332,6.70939826965332,6.70939826965332,0,0.0
2018-02-14,6.70939826965332,6.70939826965332,6.70939826965332,6.70939826965332,0,0.0
2018-02-15,6.70939826965332,6.70939826965332,6.586451296045292,6.586451296045292,40100,0.0
2018-02-16,6.70939826965332,6.70939826965332,6.70939826965332,6.70939826965332,0,0.0
2018-02-20,6.726961612701416,6.735743748099116,6.709397760661279,6.735743748099116,21800,0.0026143022671381
2018-02-21,6.726961612701416,6.726961612701416,6.726961612701416,6.726961612701416,0,0.0
