Date,Close,High,Low,Open,Volume,Daily Return
2018-01-03,6.512726306915283,6.535551078006901,6.459467540252985,6.459467540252985,27900,0.0212523013464931
2018-01-04,6.687717914581299,6.7105426873338345,6.619242870737249,6.64967614293611,108800,0.0265145409511454
2018-01-05,6.756192684173584,6.756192684173584,6.695326142246595,6.695326142246595,45600,0.0101868219416493
2018-01-08,6.771408557891846,6.771408557891846,6.7181505182402885,6.725759016929474,49500,0.002249605064923
2018-01-09,6.832274913787842,6.855100409245882,6.801841645430141,6.847491910759868,15100,0.0089485707585037
2018-01-10,6.794234275817871,6.832275319333247,6.763801005653733,6.786625776880238,54500,-0.00558334291827
2018-01-11,6.8246684074401855,6.839884681649763,6.771409633740448,6.794235133434544,21100,0.0044694030042945
2018-01-12,7.0605244636535645,7.068132961788696,7.0072664278802765,7.030091196699354,72000,0.0339755804822317
2018-01-16,7.2659502029418945,7.296383472589956,7.235516933293834,7.235516933293834,133100,0.028679744958091
2018-01-17,7.250732898712158,7.265949895685897,7.121391326780782,7.167041592115647,126000,-0.0020965271056829
2018-01-18,7.182258605957031,7.235517375284303,7.151825334449916,7.220300376737532,59800,-0.0094886505664752
2018-01-19,7.235517501831055,7.24312600123751,7.174650957752289,7.220300503018143,35000,0.0073879824079641
2018-01-22,7.334425449371338,7.334425449371338,7.281166681784698,7.281166681784698,15300,0.0135771934398508
2018-01-23,7.296383857727051,7.319208629771299,7.250733588052133,7.311600130561076,49100,-0.0052002150493847
2018-01-24,7.220299243927002,7.3115990441240974,7.205082973353976,7.3115990441240974,87500,-0.0104824648937438
2018-01-25,7.098567485809326,7.227909074666055,7.090958986326824,7.212692075701053,31200,-0.0170033974447377
2018-01-26,7.1746506690979,7.182258442611836,7.098567129267257,7.121391900981887,36100,0.0106610720982818
2018-01-29,7.037700176239014,7.098566714310928,6.992049909891894,7.090958215655347,29000,-0.019272635939609
2018-01-30,6.91596794128418,6.954009713602738,6.893143168127627,6.954009713602738,104800,-0.0174485049186193
2018-01-31,7.007267951965332,7.0605259993222775,6.961617678811896,7.052918225118768,19000,0.0131149569003696
2018-02-01,6.984442710876465,7.022483756108242,6.915967668520982,6.923576167801908,46500,-0.0032626834397838
2018-02-02,6.771408557891846,6.9311834024328896,6.763800784789032,6.9311834024328896,60300,-0.0309760817732807
2018-02-05,6.276868343353272,6.642067607775971,6.231218072507215,6.619242835146162,192300,-0.0758379393941655
2018-02-06,6.81705904006958,6.81705904006958,6.436642800613881,6.436642800613881,142400,0.0825569683929478
2018-02-07,6.565984725952148,6.725759583963459,6.550767727290865,6.702934811557967,68600,-0.0375256602111448
2018-02-08,6.375776290893555,6.634459451056577,6.3605592929609545,6.634459451056577,54100,-0.0293966380918483
2018-02-09,6.497509002685547,6.5279422712345,6.254042854293921,6.4290339670538135,47000,0.0189130183424559
2018-02-12,6.543159008026123,6.573592275364491,6.459466978655865,6.474683975118213,80300,0.0070012045044427
2018-02-13,6.53555154800415,6.543160047443978,6.497509776391459,6.512726775271113,25900,-0.0011633350011599
2018-02-14,6.664893627166748,6.687718401581385,6.398601931845494,6.406210431845873,53400,0.0195972509910596
2018-02-15,6.672501087188721,6.702934356860395,6.588809051401828,6.702934356860395,38700,0.0011407716439235
2018-02-16,6.763801574707031,6.779017848276081,6.687718030102417,6.69532652968017,13800,0.0135903298780636
2018-02-20,6.4518585205078125,6.5279420521195775,6.444250747815702,6.467075517064698,60500,-0.0472168630934003
2018-02-21,6.3301262855529785,6.459467871005651,6.3301262855529785,6.390992828638185,29800,-0.0190480457355264
2018-02-22,6.383385181427002,6.413818453572631,6.345343409848356,6.383385181427002,4600,0.0083783630609163
2018-02-23,6.398601055145264,6.421425826432579,6.352951512570632,6.406209554103167,40700,0.0023808319965401
2018-02-26,6.565984725952148,6.581200999026999,6.5127266818105225,6.581200999026999,30200,0.0258231115045332
2018-02-27,6.4062089920043945,6.527942062304073,6.4062089920043945,6.497508794729153,68000,-0.0246348177732956
2018-02-28,6.337734222412109,6.406209258702964,6.330125723805045,6.398600760095899,66000,-0.0107463486641978
2018-03-01,6.155135154724121,6.22361019708207,6.101877110928574,6.22361019708207,59700,-0.029234608485123
2018-03-02,6.2236104011535645,6.2236104011535645,6.109485084952686,6.139918357488964,50700,0.0110634707804005
2018-03-05,6.155135154724121,6.155135154724121,6.018185070008226,6.033401705777412,35600,-0.0110634707804005
2018-03-06,6.261651039123535,6.284476536226444,6.231217768572726,6.254043265675636,27600,0.0171571766857589
2018-03-07,6.208393096923828,6.276868138161231,6.124701782959455,6.139918055686424,49700,-0.0085417927052097
2018-03-08,6.132310390472412,6.162743662050516,6.07905162102091,6.139918164177116,18100,-0.0123305240266288
2018-03-09,6.185567855834961,6.200784127407704,6.11709281979172,6.11709281979172,54100,0.0086472355313744
2018-03-12,6.208393096923828,6.21600159608052,6.177959825883472,6.1931768241968586,23500,0.0036832884952544
2018-03-13,6.109484672546387,6.223609981043508,6.086659901081524,6.223609981043508,57700,-0.0160596739202158
