Date,Close,High,Low,Open,Volume,Daily Return
2020-01-03,9.949999809265137,9.949999809265137,9.949999809265137,9.949999809265137,0,0.0
2020-01-06,9.989999771118164,9.989999771118164,9.989999771118164,9.989999771118164,20800,0.0040120377481989
2020-01-07,10.020000457763672,10.029999732971191,10.020000457763672,10.029999732971191,220200,0.0029985715923475
2020-01-08,10.029999732971191,10.029999732971191,9.979999542236328,9.989999771118164,107900,0.0009974340091169
2020-01-09,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,0,0.0
2020-01-10,10.029999732971191,10.050000190734863,10.029999732971191,10.050000190734863,352100,0.0
2020-01-13,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,0,0.0
2020-01-14,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,0,0.0
2020-01-15,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,0,0.0
2020-01-16,10.050000190734863,10.050000190734863,10.029999732971191,10.029999732971191,200400,0.0019920781328459
2020-01-17,10.039999961853027,10.050000190734863,10.029999732971191,10.050000190734863,9700,-0.000995543019594
2020-01-21,10.029999732971191,10.050000190734863,10.029999732971191,10.039999961853027,39900,-0.0009965351132518
2020-01-22,10.029999732971191,10.041000366210938,10.029999732971191,10.039999961853027,49900,0.0
2020-01-23,10.06999969482422,10.06999969482422,10.039999961853027,10.039999961853027,169200,0.0039801010741984
2020-01-24,10.029999732971191,10.079999923706056,10.029999732971191,10.079999923706056,753800,-0.0039801010741984
2020-01-27,10.020000457763672,10.06999969482422,10.020000457763672,10.06999969482422,116900,-0.000997434009117
2020-01-28,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,5500,0.0009974340091169
2020-01-29,10.03499984741211,10.039999961853027,10.029999732971191,10.039999961853027,108000,0.0004983916918998
2020-01-30,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,25200,-0.0004983916918997
2020-01-31,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,50000,0.0
2020-02-03,10.029999732971191,10.029999732971191,10.0,10.0,122400,0.0
2020-02-04,10.06999969482422,10.06999969482422,10.029999732971191,10.029999732971191,27700,0.0039801010741984
2020-02-05,10.06999969482422,10.06999969482422,10.06999969482422,10.06999969482422,0,0.0
2020-02-06,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,200,-0.0039801010741984
2020-02-07,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,0,0.0
2020-02-10,10.029999732971191,10.045000076293944,10.029999732971191,10.029999732971191,271800,0.0
2020-02-11,10.029999732971191,10.029999732971191,10.029999732971191,10.029999732971191,0,0.0
2020-02-12,10.050000190734863,10.050000190734863,10.029999732971191,10.029999732971191,400100,0.0019920781328459
2020-02-13,10.050000190734863,10.050000190734863,10.048999786376951,10.050000190734863,651100,0.0
2020-02-14,10.050000190734863,10.079999923706056,10.050000190734863,10.079999923706056,126600,0.0
2020-02-18,10.039999961853027,10.050000190734863,10.039999961853027,10.050000190734863,25600,-0.000995543019594
2020-02-19,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,500,0.0
2020-02-20,10.039999961853027,10.039999961853027,10.039999961853027,10.039999961853027,0,0.0
2020-02-21,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,99200,0.0009955430195941
2020-02-24,10.050000190734863,10.06999969482422,10.050000190734863,10.050000190734863,261900,0.0
2020-02-25,10.04699993133545,10.050000190734863,10.045000076293944,10.050000190734863,110300,-0.0002985778378345
2020-02-26,10.039999961853027,10.05500030517578,10.039999961853027,10.050000190734863,252600,-0.0006969651817595
2020-02-27,10.029999732971191,10.048999786376951,10.029999732971191,10.039999961853027,93900,-0.0009965351132518
2020-02-28,10.029999732971191,10.029999732971191,10.020000457763672,10.029999732971191,18000,0.0
2020-03-02,10.06999969482422,10.06999969482422,10.06999969482422,10.06999969482422,100,0.0039801010741984
2020-03-03,10.020000457763672,10.039999961853027,10.020000457763672,10.020000457763672,1000,-0.0049775350833155
2020-03-04,10.020000457763672,10.020000457763672,10.020000457763672,10.020000457763672,1100,0.0
2020-03-05,10.050000190734863,10.079999923706056,10.050000190734863,10.079999923706056,100100,0.0029895121419631
2020-03-06,10.06999969482422,10.06999969482422,10.039999961853027,10.064000129699709,27600,0.0019880229413523
2020-03-09,10.06999969482422,10.06999969482422,10.06999969482422,10.06999969482422,0,0.0
2020-03-10,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,200,-0.0019880229413524
2020-03-11,10.050000190734863,10.050000190734863,10.050000190734863,10.050000190734863,0,0.0
2020-03-12,9.949999809265137,10.0,9.949999809265137,10.0,10600,-0.0100001214825097
2020-03-13,9.850000381469728,9.949999809265137,9.84000015258789,9.949999809265137,453700,-0.0101010380892804
2020-03-16,9.701000213623049,9.800000190734863,9.699999809265137,9.800000190734863,19300,-0.0152424989120172
2020-03-17,9.675999641418455,9.675999641418455,9.675999641418455,9.675999641418455,200,-0.0025804393109519
2020-03-18,9.550000190734863,9.649999618530272,9.5,9.600000381469728,1389400,-0.013107381224043
2020-03-19,9.619999885559082,9.670000076293944,9.619999885559082,9.670000076293944,300,0.0073030783165941
2020-03-20,9.619999885559082,9.619999885559082,9.539999961853027,9.539999961853027,54400,0.0
2020-03-23,9.619999885559082,9.670000076293944,9.5,9.550000190734863,501800,0.0
2020-03-24,9.649999618530272,9.699999809265137,9.649999618530272,9.699999809265137,2300,0.0031136230388824
2020-03-25,9.699999809265137,9.699999809265137,9.699999809265137,9.699999809265137,100,0.0051679900255969
2020-03-26,9.800000190734863,9.800000190734863,9.600000381469728,9.600000381469728,2600,0.0102565392933182
2020-03-27,9.829999923706056,9.84000015258789,9.649999618530272,9.649999618530272,2600,0.0030565212584707
2020-03-30,9.829999923706056,9.829999923706056,9.829999923706056,9.829999923706056,0,0.0
2020-03-31,9.829999923706056,9.829999923706056,9.829999923706056,9.829999923706056,0,0.0
2020-04-01,9.899999618530272,10.050000190734863,9.779999732971191,9.779999732971191,3800,0.0070957922105101
2020-04-02,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,0,0.0
2020-04-03,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,0,0.0
2020-04-06,9.84000015258789,9.857000350952148,9.829999923706056,9.829999923706056,1500,-0.0060789920371865
2020-04-07,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,14600,0.0060789920371864
2020-04-08,9.90999984741211,9.90999984741211,9.899999618530272,9.899999618530272,52300,0.0010096143362833
2020-04-09,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,0.0
2020-04-13,9.90999984741211,9.90999984741211,9.90999984741211,9.90999984741211,0,0.0
2020-04-14,9.9399995803833,9.989999771118164,9.92099952697754,9.989999771118164,3200,0.0030226455089908
2020-04-15,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0,0.0
2020-04-16,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0,0.0
2020-04-17,9.93000030517578,9.93000030517578,9.93000030517578,9.93000030517578,67100,-0.0010064696637342
2020-04-20,9.93000030517578,9.93000030517578,9.93000030517578,9.93000030517578,100,0.0
2020-04-21,9.93000030517578,9.93000030517578,9.93000030517578,9.93000030517578,0,0.0
2020-04-22,9.93000030517578,9.93000030517578,9.93000030517578,9.93000030517578,0,0.0
2020-04-23,9.93000030517578,9.93000030517578,9.93000030517578,9.93000030517578,0,0.0
2020-04-24,9.93000030517578,9.93000030517578,9.93000030517578,9.93000030517578,0,0.0
2020-04-27,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,500100,0.0010064696637342
2020-04-28,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,100000,0.0
2020-04-29,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0,0.0
2020-04-30,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,1400,0.0
2020-05-01,9.9399995803833,9.944000244140623,9.9399995803833,9.944000244140623,1900,0.0
2020-05-04,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0,0.0
2020-05-05,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,212400,0.0
2020-05-06,9.890000343322754,10.05500030517578,9.890000343322754,10.05500030517578,128100,-0.0050427981047711
2020-05-07,9.9399995803833,9.989999771118164,9.9399995803833,9.9399995803833,25700,0.005042798104771
2020-05-08,9.9399995803833,9.9399995803833,9.9399995803833,9.9399995803833,0,0.0
2020-05-11,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,800,0.002010096973002
2020-05-12,9.899999618530272,10.020000457763672,9.899999618530272,10.020000457763672,2300,-0.0060423568182762
2020-05-13,9.899999618530272,9.899999618530272,9.899999618530272,9.899999618530272,0,0.0
2020-05-14,9.94499969482422,9.94499969482422,9.899999618530272,9.899999618530272,300,0.0045351630113339
2020-05-15,9.94499969482422,9.94499969482422,9.94499969482422,9.94499969482422,0,0.0
2020-05-18,9.94499969482422,9.94499969482422,9.94499969482422,9.94499969482422,0,0.0
2020-05-19,9.94499969482422,9.94499969482422,9.94499969482422,9.94499969482422,0,0.0
2020-05-20,9.920000076293944,9.9399995803833,9.90999984741211,9.9399995803833,534600,-0.0025169526318787
2020-05-21,9.920000076293944,9.920000076293944,9.920000076293944,9.920000076293944,0,0.0
2020-05-22,9.920000076293944,9.920000076293944,9.920000076293944,9.920000076293944,0,0.0
2020-05-26,9.920000076293944,9.920000076293944,9.920000076293944,9.920000076293944,0,0.0
2020-05-27,9.920000076293944,9.920000076293944,9.920000076293944,9.920000076293944,0,0.0
2020-05-28,9.960000038146973,9.960000038146973,9.960000038146973,9.960000038146973,100,0.0040241464388207
2020-05-29,10.0,10.039999961853027,9.979999542236328,10.0,103600,0.0040080175675215
2020-06-01,10.050000190734863,10.050000190734863,10.039999961853027,10.039999961853027,237100,0.0049875604896321
2020-06-02,10.050000190734863,10.100000381469728,10.050000190734863,10.09000015258789,269300,0.0
2020-06-03,10.029999732971191,10.079999923706056,10.029999732971191,10.06999969482422,13200,-0.0019920781328459
2020-06-04,10.0600004196167,10.06999969482422,10.045000076293944,10.06999969482422,19400,0.0029866310321617
2020-06-05,10.079999923706056,10.109999656677246,10.06999969482422,10.100000381469728,120700,0.001986048691385
2020-06-08,10.135000228881836,10.170000076293944,10.126999855041504,10.140000343322754,25800,0.0054415474128933
2020-06-09,10.079999923706056,10.229999542236328,10.079999923706056,10.079999923706056,48000,-0.0054415474128932
2020-06-10,10.100000381469728,10.18000030517578,10.079999923706056,10.079999923706056,183800,0.0019822065421142
2020-06-11,10.109999656677246,10.199999809265137,10.109999656677246,10.140000343322754,86100,0.0009895374571572
2020-06-12,10.149999618530272,10.170000076293944,10.06999969482422,10.06999969482422,129100,0.0039486688309212
2020-06-15,10.18000030517578,10.239999771118164,10.149999618530272,10.149999618530272,581000,0.0029513731957795
2020-06-16,10.18000030517578,10.244999885559082,10.18000030517578,10.18000030517578,393300,0.0
2020-06-17,10.270000457763672,10.289999961853027,10.1899995803833,10.1899995803833,154400,0.0088020274130139
2020-06-18,10.220000267028809,10.270000457763672,10.1899995803833,10.1899995803833,49700,-0.0048804576097433
2020-06-19,14.039999961853027,16.399999618530273,12.899999618530272,15.93000030517578,17826900,0.3175637849770227
2020-06-22,18.290000915527344,18.690000534057617,15.90999984741211,16.0,23883500,0.2644441165782985
2020-06-23,17.399999618530273,19.75,16.420000076293945,19.440000534057617,11228400,-0.0498843281620071
2020-06-24,16.209999084472656,17.5,15.699999809265137,17.40999984741211,4850000,-0.0708419050285223
2020-06-25,17.399999618530273,17.700000762939453,16.100000381469727,17.010000228881836,6911600,0.0708419050285223
2020-06-26,24.56999969482422,25.940000534057617,18.25,19.25,37485200,0.3450559898154853
