Date,Close,High,Low,Open,Volume,Daily Return
2018-01-03,11.321815490722656,11.321815490722656,11.321815490722656,11.321815490722656,7600,0.0267574109076268
2018-01-04,11.321815490722656,11.321815490722656,11.321815490722656,11.321815490722656,0,0.0
2018-01-05,11.368522644042969,11.368522644042969,11.368522644042969,11.368522644042969,100,0.004116925804556
2018-01-08,11.34984016418457,11.396547504994189,11.34984016418457,11.396547504994189,600,-0.0016447033817992
2018-01-09,11.34984016418457,11.34984016418457,11.34984016418457,11.34984016418457,0,0.0
2018-01-10,11.34984016418457,11.34984016418457,11.34984016418457,11.34984016418457,0,0.0
2018-01-11,11.34984016418457,11.34984016418457,11.34984016418457,11.34984016418457,0,0.0
2018-01-12,11.34984016418457,11.34984016418457,11.34984016418457,11.34984016418457,0,0.0
2018-01-16,11.34984016418457,11.34984016418457,11.34984016418457,11.34984016418457,0,0.0
2018-01-17,11.34984016418457,11.34984016418457,11.34984016418457,11.34984016418457,0,0.0
2018-01-18,11.256424903869627,11.256424903869627,11.247083258753603,11.247083258753603,900,-0.0082645931779432
2018-01-19,11.256424903869627,11.256424903869627,11.256424903869627,11.256424903869627,0,0.0
2018-01-22,11.256424903869627,11.256424903869627,11.256424903869627,11.256424903869627,0,0.0
2018-01-23,11.256424903869627,11.256424903869627,11.256424903869627,11.256424903869627,0,0.0
2018-01-24,11.303133964538574,11.303133964538574,11.303133964538574,11.303133964538574,300,0.0041409610610662
2018-01-25,11.303133964538574,11.303133964538574,11.303133964538574,11.303133964538574,0,0.0
2018-01-26,11.303133964538574,11.303133964538574,11.303133964538574,11.303133964538574,0,0.0
2018-01-29,11.303133964538574,11.303133964538574,11.303133964538574,11.303133964538574,0,0.0
2018-01-30,11.303133964538574,11.303133964538574,11.303133964538574,11.303133964538574,0,0.0
2018-01-31,11.163010597229004,11.44325372373914,11.163010597229004,11.44325372373914,1100,-0.0124743419112343
2018-02-01,11.163010597229004,11.163010597229004,11.163010597229004,11.163010597229004,0,0.0
2018-02-02,11.163010597229004,11.163010597229004,11.163010597229004,11.163010597229004,0,0.0
2018-02-05,10.649231910705566,10.649231910705566,10.649231910705566,10.649231910705566,400,-0.0471179188553679
2018-02-06,11.116303443908691,11.116303443908691,11.116303443908691,11.116303443908691,500,0.0429250409542884
2018-02-07,10.789353370666504,10.789353370666504,10.789353370666504,10.789353370666504,100,-0.0298529605499661
2018-02-08,10.789353370666504,10.789353370666504,10.789353370666504,10.789353370666504,0,0.0
2018-02-09,10.789353370666504,10.789353370666504,10.789353370666504,10.789353370666504,0,0.0
2018-02-12,10.789353370666504,10.789353370666504,10.789353370666504,10.789353370666504,0,0.0
2018-02-13,10.789353370666504,10.789353370666504,10.789353370666504,10.789353370666504,0,0.0
2018-02-14,10.789353370666504,10.789353370666504,10.789353370666504,10.789353370666504,0,0.0
2018-02-15,10.789353370666504,10.789353370666504,10.789353370666504,10.789353370666504,0,0.0
2018-02-16,10.462404251098633,10.7426474050564,10.462404251098633,10.7426474050564,300,-0.030771564752051
2018-02-20,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-02-21,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-02-22,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-02-23,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-02-26,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-02-27,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-02-28,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-01,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-02,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-05,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-06,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-07,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-08,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-09,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-12,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-13,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-14,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-15,10.462404251098633,10.462404251098633,10.462404251098633,10.462404251098633,0,0.0
2018-03-16,9.80850315093994,9.80850315093994,9.80850315093994,9.80850315093994,200,-0.0645386062132426
2018-03-19,9.80850315093994,9.80850315093994,9.80850315093994,9.80850315093994,0,0.0
2018-03-20,9.80850315093994,9.80850315093994,9.80850315093994,9.80850315093994,0,0.0
2018-03-21,9.80850315093994,9.80850315093994,9.80850315093994,9.80850315093994,0,0.0
2018-03-22,10.51845359802246,10.51845359802246,10.126113347235233,10.126113347235233,300,0.0698815221857347
2018-03-23,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-03-26,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-03-27,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-03-28,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-03-29,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-02,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-03,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-04,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-05,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-06,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-09,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-10,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-11,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-12,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-13,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-16,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-17,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-18,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-19,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-20,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-23,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-24,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-25,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-26,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-27,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-04-30,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-05-01,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-05-02,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
2018-05-03,10.51845359802246,10.51845359802246,10.51845359802246,10.51845359802246,0,0.0
